id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
36809864,南京照相馆,,https://dou.img.lithub.cc/movie/36809864.jpg,2025-07-25(中国大陆),https://movie.douban.com/subject/36809864/,8.7,"剧情,历史,战争",4,铭记历史～,,2025-09-02 22:18:44,2025 / 中国大陆 / 剧情 历史 战争 / 申奥 / 刘昊然 王传君
36438475,浪浪山小妖怪,,https://dou.img.lithub.cc/movie/36438475.jpg,2025-08-02(中国大陆),https://movie.douban.com/subject/36438475/,8.6,"剧情,喜剧,动画",3,社会边角料，人生真主角,,2025-08-11 20:40:12,2025 / 中国大陆 / 剧情 喜剧 动画 奇幻 / 於水 / 陈子平 路扬
35048413,健听女孩,,https://dou.img.lithub.cc/movie/35048413.jpg,2021-01-29(圣丹斯电影节),https://movie.douban.com/subject/35048413/,8.6,"剧情,音乐",4,生活中不乏感动的故事～,,2025-07-23 08:21:38,2021 / 美国 法国 加拿大 / 剧情 音乐 / 夏安·海德 / 艾米莉亚·琼斯 特洛伊·科特苏尔
35927475,雷霆特攻队*,,https://dou.img.lithub.cc/movie/35927475.jpg,2025-04-30(中国大陆),https://movie.douban.com/subject/35927475/,6.8,"剧情,动作,科幻",3,还是怀念原来的漫威～,,2025-07-07 22:11:25,2025 / 美国 / 剧情 动作 科幻 犯罪 奇幻 冒险 / 杰克·施莱尔 / 弗洛伦丝·皮尤 塞巴斯蒂安·斯坦
2213597,朗读者,,https://dou.img.lithub.cc/movie/2213597.jpg,2008-12-10(纽约首映),https://movie.douban.com/subject/2213597/,8.6,"剧情,爱情",3,从众的恶不是大恶不是恶心  只是一种愚笨的本能而已,,2025-06-27 09:30:56,2008 / 美国 德国 / 剧情 爱情 / 史蒂芬·戴德利 / 凯特·温斯莱特 大卫·克劳斯
35411283,阳光照耀青春里,,https://dou.img.lithub.cc/movie/35411283.jpg,2025-04-04(中国大陆),https://movie.douban.com/subject/35411283/,6.7,剧情,3,我估计我跟他一样～,,2025-06-20 07:52:35,2025 / 中国大陆 中国香港 / 剧情 / 曾海若 / 肖央 春夏
30433456,碟中谍8：最终清算,,https://dou.img.lithub.cc/movie/30433456.jpg,2025-05-30(中国大陆),https://movie.douban.com/subject/30433456/,7.8,"动作,惊悚,冒险",3,也算一个时代的终结～,,2025-06-08 16:26:38,2025 / 美国 / 动作 惊悚 冒险 / 克里斯托弗·麦奎里 / 汤姆·克鲁斯 海莉·阿特维尔
36174827,塔尔萨之王 第二季,,https://dou.img.lithub.cc/movie/36174827.jpg,2024-09-15(美国),https://movie.douban.com/subject/36174827/,7.4,"剧情,犯罪",3,史泰龙牛X～,,2025-06-08 16:26:11,2024 / 美国 / 剧情 犯罪 / 克雷格·齐斯克 / 西尔维斯特·史泰龙 尼尔·麦克唐纳
37309928,铁血战士：杀戮之王,,https://dou.img.lithub.cc/movie/37309928.jpg,2025-06-06(美国网络),https://movie.douban.com/subject/37309928/,0,"动作,科幻,动画",4,各种元素叠加的铁血战士～,,2025-06-08 16:24:57,2025 / 美国 / 动作 科幻 动画 惊悚 冒险 / 丹·特拉亨伯格 Joshua Wassung / 迈克尔·比恩 道格·科克尔
36253688,爱的暂停键,,https://dou.img.lithub.cc/movie/36253688.jpg,2024-07-02(卡罗维发利国际电影节),https://movie.douban.com/subject/36253688/,7.6,"剧情,爱情",4,婚姻中最忌讳的影片中体现的淋漓尽致～,,2025-06-08 00:27:44,2024 / 挪威 / 剧情 爱情 / 莉莉娅·英戈尔夫斯多蒂尔 / 赫尔加·古莲 奥德盖尔·图内
